age,salary_income,business_receipts,interest_from_deposit,dividend_income,mutual_fund_investments,sale_of_property,purchase_of_property,annual_credit_card_payments,annual_emi_payments,total_outflow_ratio,liquidity_ratio,will_fall_in_debt
40,459465.6158656571,1298887.365525957,213796.41617904682,7332.935843387614,210155.07669055654,0.0,0.0,112678.35496329647,267830.1742370281,0.19222618487221868,0.21787727202994298,0
32,233469.7426051227,0.0,85916.37751804279,21382.10601180151,41622.448209450944,18833926.83570924,0.0,41405.81433186175,141468.41039680786,0.5366512311068823,0.43701402684851826,1
63,129637.3606982502,1814003.6876619114,227025.90846811348,81347.89443900045,1636342.743097083,0.0,0.0,344598.6760701768,723307.0346343633,0.4741999085413179,0.8635447858459112,1
51,1604160.870764622,2122435.7466513566,2683.5229584577105,169536.4539238928,203301.36309112646,0.0,4111647.970417777,467807.713916523,1286695.4644613871,0.45000904400957703,0.09631672446606458,1
47,718366.9586908976,3520734.476076333,29264.885451835627,42412.50704245803,106270.50605287729,0.0,0.0,764646.0958782989,1021247.8174003691,0.4142855782113045,0.04127974651403492,1
52,469040.46166248707,0.0,163196.2357171852,50423.63028684948,64347.5757362609,0.0,12419788.530316697,49649.09177928479,188994.7663554625,0.3495786980500003,0.4071820542265754,1
30,2330984.5499243154,0.0,55105.43798534948,75421.7092107107,314887.28392619,0.0,18583219.768339343,136735.26680152185,452210.7766220503,0.23926183444536217,0.18095150662571133,0
23,1080539.8851993238,1185270.20058645,27363.329355891492,54206.06237712875,171969.52149105852,0.0,0.0,660296.9751386986,291766.7114372181,0.40558558601554795,0.10800929617173613,1
47,875779.214686924,0.0,159031.72556773268,94299.66302620624,114523.10761354289,18256898.34086066,0.0,271273.5547832437,748323.5038820963,0.9030082196504701,0.32579108667257145,1
55,1632186.760304613,0.0,172747.69176271028,107730.4363490364,2906.8159387981245,0.0,0.0,284360.16989439237,373467.55304820347,0.34393237571004154,0.1481622826897282,0
51,2028667.849973799,0.0,60927.77984378466,49403.84462544354,11122.775992419496,0.0,0.0,63860.25570730896,1177445.3876267285,0.580320415149632,0.05678091328767616,1
35,1390314.3591251594,1431429.4627656373,62847.156452166484,38078.01698594289,354872.00880255766,0.0,19954647.98825667,302882.1934328472,767046.72005979,0.3660792751842076,0.15595232543158655,1
36,695795.7342356734,0.0,151839.2423509339,24801.05942655549,196489.90985529977,0.0,6097616.7933321055,139886.76250179956,558230.7097334288,0.800192384570771,0.42768726708108207,1
33,572286.552549104,831749.5984475173,147547.95854831295,30955.87918103216,566924.9919986523,0.0,5655159.653218193,46685.272025337414,170474.5190206396,0.1372222221054778,0.4710328737381451,0
55,1772329.3917696807,0.0,201413.28463496614,21190.97224176136,420152.63602403307,0.0,24167491.57671673,140111.74061953477,411485.6483263848,0.27649897670592183,0.3221944605237471,1
31,875542.2848394085,0.0,103713.89212769478,27840.54009555942,255600.99365695872,0.0,0.0,199435.6781302649,410120.42753103055,0.6052601404351791,0.3844268727064582,1
41,1462441.1944060286,0.0,20566.15799785887,114984.39300264794,246970.5257407094,17172525.58445459,21055118.852409083,194694.79622326716,321353.3363621051,0.322935216113317,0.23937597829575963,1
31,2653088.2271929756,5768480.360758351,79786.96856605315,179446.08100215046,410353.61377939046,4379537.372035086,0.0,1549392.6926113486,5081231.477740069,0.7638261629970735,0.0771341880822812,1
50,2970764.831451911,0.0,48188.944633247775,22434.331588438294,405466.23844365246,7207058.753177556,0.0,593334.0284899676,777793.0055648723,0.45082262923721556,0.1565368645084372,1
55,390403.63939330855,0.0,2741.1397982532176,12460.905925008463,122172.86940520465,0.0,19220570.801167183,41447.90688488642,42725.12830780304,0.20752378666662843,0.3386899678169386,0
42,249743.302539207,0.0,21878.16558184295,4070.838991040727,33386.56693316825,0.0,0.0,26923.218672461768,123786.77965288285,0.5466581684700431,0.21522311197031496,1
58,363415.54069034936,0.0,23014.06686035114,90679.08181885176,443296.9622901157,0.0,0.0,146254.29255171775,70488.69229995942,0.45428334339233206,1.167425695557178,0
51,1670155.8631118722,383721.24696308986,8592.449242134264,102267.85754432932,75735.3841896877,0.0,0.0,68792.81050340264,1316687.4257633104,0.640022011655094,0.08619780086255847,1
34,554553.1014577469,0.0,60389.09222900641,29934.787956197502,470007.0506114754,0.0,0.0,23096.57427445437,176628.10741733902,0.30970925877009525,0.8688944990324036,0
44,228505.6910623201,0.0,70934.78888218546,39089.938213455374,288772.44385316904,0.0,0.0,60994.37970676998,93997.13897332076,0.4578349611490733,1.1780211512384016,0
52,124281.87066629651,0.0,41553.3348910483,67319.31842570574,132931.44651908526,0.0,0.0,30892.694062204,64669.09080135369,0.40986283846530114,1.0370935918868363,0
56,475770.50394564855,0.0,53163.94457543766,23568.43889746045,573718.6783995783,0.0,0.0,84776.9609245345,176234.22086511168,0.47241510464146,1.1772787064206307,0
52,175608.52766477547,25792.189862550196,79737.98712243799,11250.398537994217,352487.884451597,0.0,0.0,25314.707957320585,88937.7854006209,0.3907536271314026,1.5167280468014048,0
35,204054.66152555725,0.0,12838.29375363553,6090.475589525806,236308.75269690377,0.0,0.0,45799.065842643635,31828.253520177823,0.3481288763542614,1.1446427943228712,0
63,1381975.1521778603,0.0,82617.8829428253,13409.739555432412,107388.42452468984,0.0,0.0,141492.0316941734,752633.11328119,0.6049545747413922,0.13762890901109037,1
55,23915.247491806862,0.0,123761.5734194752,51828.94263392594,1286683.429453,0.0,2958320.4743228904,41076.96828022892,20169.386826633243,0.306988866034027,7.329445476042979,0
23,150068.21413518177,1168892.7171357512,207753.93118482333,21361.387609269397,547050.3075620686,0.0,0.0,144712.95470654382,311777.34690369753,0.2948756604950217,0.5013739632977353,0
36,2232293.8955891943,0.0,35892.56288191893,101135.42032271647,44054.72856369208,0.0,0.0,581988.6175686948,648183.9314864593,0.5192084878196963,0.07642804338280508,1
25,2236531.230504174,0.0,137598.55280008138,4580.796145874477,492323.1045117015,0.0,0.0,383109.1966274707,354842.01458632556,0.31023147891867725,0.26674207118642396,0
41,479218.8809017819,589066.8899550496,93145.72736623704,26924.395012443274,38414.31410368002,0.0,0.0,150516.65941480052,150761.9567099681,0.25352536585577784,0.13336434314009699,0
30,110476.51718848616,139586.03859655504,69876.09721684402,14850.433491524895,85405.06389334136,0.0,0.0,66898.38663263756,167419.1542091004,0.6998939045536827,0.5081739318618058,1
39,1464815.2371996834,0.0,252018.8345088808,109327.66864244369,947826.8391619312,0.0,0.0,154370.67881073436,808573.1493932877,0.5273044986225784,0.7168985071186036,1
45,535791.4631364397,0.0,96760.17333009702,82049.96261433946,611846.46188451,0.0,0.0,40660.730584679615,60448.79230697379,0.14149056135774032,1.106428382496637,0
24,55836.69302928149,0.0,45581.582896111104,207731.8570665547,279423.924611737,0.0,27199405.151713047,13947.09730791624,95706.51424620426,0.3546925754173986,1.7232263049421832,0
49,206123.76054825427,94749.77910337455,124803.93903006974,6350.369629288585,360321.27349131485,0.0,0.0,24581.691747589324,150174.7069651685,0.4045016887089054,1.1375989915305251,0
39,177107.43832185163,2986065.621322723,321580.5207200522,76218.91784135524,28164.48523446641,0.0,5648055.306070128,251959.4332953279,342433.88033145876,0.16691876924280452,0.11962007692853498,1
63,1067334.2154788065,0.0,250321.37402131176,6725.827491306392,121208.07842007857,0.0,0.0,190690.90677623745,395887.13554613286,0.44290684835192007,0.28560880534186817,1
22,2740723.093304856,815746.3530919314,392560.5362743612,8422.327564982257,116770.33993299826,0.0,0.0,165010.9104887435,957185.9559264694,0.28356540897465554,0.1308298956890154,0
30,1890461.4400177936,0.0,9991.252694440007,1998.9932397021016,9964.324886826944,0.0,13018502.597583259,124832.91956054588,972864.4258805836,0.5769906150868984,0.0115401402532035,1
63,948954.4685588436,5835490.206731311,58598.694327982106,31247.13210883351,365322.04897370824,0.0,0.0,348877.70789953327,383177.7640140905,0.10649177034894662,0.06621305996351419,0
45,658139.8773371059,369581.56534649996,56684.81376481562,6726.979105218407,110257.61037127813,0.0,0.0,155868.49023653864,382292.92288287025,0.4932128381494203,0.15916410427099517,1
40,1156929.2772336896,2635918.641915388,48420.24656511295,21412.417150739842,300793.7860926649,0.0,9492086.169533744,220429.23862012493,1350571.270453426,0.406712403124968,0.09595055710847024,1
39,703980.2935637392,0.0,19661.22756407042,16161.960599619038,8280.449653696325,0.0,8169173.305180254,71590.2879335048,345542.7470400525,0.5638422654585169,0.059615261743757864,1
43,338993.2583026958,0.0,178497.6621092715,187229.82910638323,493.45120608783617,0.0,0.0,78349.03864731333,141289.3069541359,0.31166676174186947,0.5196674328159165,0
44,1364315.3649931143,11074102.217661528,111803.5906725056,53685.673563511235,55901.35455977779,0.0,0.0,2177594.535815707,3238682.7116111727,0.4297299943178382,0.017565236233491738,1
31,2478589.046756524,0.0,93138.00518525635,26420.302976474934,364092.4311608284,0.0,0.0,364008.2164764548,756647.7050729648,0.4313286881513271,0.1861520872767008,1
54,559922.3407318082,0.0,59213.16721599058,105373.01425074541,278032.23780364357,0.0,0.0,30366.240584282055,104327.04077327873,0.1859096081288625,0.6109214657762423,1
48,2210692.096186647,0.0,49187.63021731528,3298.6900590853065,67283.11991303816,0.0,0.0,108554.77336109322,1388321.5253355054,0.6614041678745707,0.052920877292449646,1
25,676822.859308946,0.0,154394.1625007487,20342.634179716722,222306.8972400187,0.0,0.0,139408.7950016985,312240.1323093039,0.5303778704832723,0.46625415480141813,1
25,615665.6137141029,20024.288792524978,74831.13102104756,36138.354631252274,289660.47627069446,0.0,0.0,293807.0404144311,81917.81262867518,0.5032071595086851,0.5365624965197962,0
41,34479.87767087529,0.0,93560.59282841472,2769.0609230391674,838793.4289907782,3727755.390414403,0.0,19889.35834721557,76947.07758408308,0.7402801202500795,7.148683462825591,0
32,1426030.0217212352,0.0,10536.408835489832,7882.93688611575,431182.522955736,0.0,0.0,99968.85834010952,279179.1295076348,0.2624859921763617,0.31126155582160087,0
24,1977206.6913776852,0.0,63768.12995770981,112712.39242446724,43796.90522788778,0.0,0.0,91272.82821700799,246665.73682815977,0.15691155427516687,0.10227916288101394,0
62,1307191.5551271967,3656628.011503405,13962.422053949305,9899.74655163095,94507.77948974403,0.0,0.0,898914.3272460875,1857008.726290778,0.552545781243715,0.023732453401473043,1
40,196945.59833249034,1179690.6472767522,5533.693188013586,127332.86975935368,154995.8912336175,0.0,0.0,61835.15391239397,598946.135981011,0.43774734859744757,0.1907000515992334,1
58,130831.96327705511,0.0,116891.14274865415,5050.171172654552,33376.89183388439,0.0,17309157.721723154,5978.503966995215,40346.588277209885,0.18326663914402824,0.6144541583766754,0
45,1020768.6335890078,0.0,32132.673676170492,109558.87898133004,243144.8499358043,0.0,0.0,53339.592006431165,235654.23600448173,0.24860514177170095,0.3310531200064494,1
34,616027.0950672933,0.0,335393.98341493576,30230.41435914856,712846.402835581,0.0,0.0,90238.56422261207,518723.1247982259,0.6203434448153928,1.098627883568093,0
31,672644.8002335251,0.0,93013.31908822144,42579.64963119609,109748.31190517769,0.0,0.0,77430.77471876031,430957.5763855521,0.6290076282320873,0.3035504977599998,1
52,4122955.7871449515,2937895.42401319,103609.40205795437,16537.990408754584,1252911.6832750123,0.0,0.0,1493847.4626988687,4053434.436413826,0.772494388707739,0.19120723458174593,1
31,1544489.1308045613,0.0,21918.003508656137,15964.809159287737,86031.73513780939,0.0,0.0,69667.38954478885,231985.4904622733,0.1906332393077243,0.07830931912537872,0
38,636800.8901783982,0.0,13797.885262721391,33876.82794216558,191749.09538915908,0.0,6620202.009614442,45566.94203215269,89165.99153993945,0.19684081662707467,0.3497910774606511,0
47,23140.83267718995,0.0,74530.08409906283,21987.86928922146,126037.38170274229,0.0,0.0,18842.49379549582,30328.17209491929,0.41092055658122606,1.8599008272440918,0
38,41628.618933219805,935834.1802965838,259777.66405939418,4044.037634551456,110500.56151323667,22147481.531940933,0.0,141316.8288326094,453299.78547551855,0.4790329169764906,0.30156016720457646,1
43,1385471.574998305,749636.551508814,5735.914346385803,21823.277579597507,142382.24789925266,0.0,0.0,394216.1377632448,465774.83833040175,0.39765273702105547,0.07857952066748823,1
31,2182257.1764197825,431658.5808826691,70962.56326532488,14698.837969952598,9884.682099931531,0.0,0.0,213425.4917644526,1729981.7467948117,0.7198929330543786,0.03539296798391757,1
41,1475980.323564007,0.0,22153.322335023844,94735.97726510155,227792.72321626477,0.0,0.0,217255.2505484234,306959.5586745374,0.32910068250341806,0.21639047001300207,0
64,624824.4105514926,0.0,152318.7217523014,91171.29170187436,405752.9834287363,0.0,0.0,60437.42145419867,138624.19964364206,0.22925035717958323,0.7477040933902307,0
25,37956.90879270494,1544416.6709591108,114554.2746557527,7627.232484980905,598072.7202279294,0.0,0.0,299915.5669015663,303131.934090338,0.3537856604597129,0.4225465110283965,1
43,4108191.5988906166,0.0,10226.14354800204,65479.470018419874,117626.33540370858,0.0,0.0,225755.55289287886,1642568.0356145466,0.44655091821897663,0.046208568935665925,1
61,5151594.229183885,874099.2319697099,95799.12535684793,29968.165831926184,239821.9219226599,0.0,0.0,901596.4044384821,2517340.2298398493,0.5557925533677357,0.059431274683976375,1
45,956515.9012834779,0.0,411048.27315566404,101439.87203207523,669906.5924357675,0.0,0.0,149172.68042377068,183894.68754074487,0.2267299004619461,0.8048949460478751,0
61,87950.90475814595,0.0,75107.10954274853,16009.507349677308,482639.78491289925,0.0,0.0,30144.996102228055,75813.68435592476,0.5917214230701976,3.2041164829904267,0
30,934374.2048964499,0.0,33610.07356851893,4612.162792783705,187128.31929391058,0.0,0.0,153956.99049131188,162541.12505440053,0.3254153281921248,0.23169972086682883,1
42,2674515.547913973,640851.0546584652,16503.415140721263,80596.29341848976,54041.83392697552,0.0,0.0,908384.0330363223,1421464.0703063447,0.6827459110721966,0.044290986170960465,1
39,1367266.8040370145,0.0,457002.01808039565,101383.57641593012,245139.04897283483,19430155.0889303,0.0,334613.183724219,876673.1866754427,0.6290261639619202,0.4172737648847707,1
21,1527512.6591460768,2446500.5791539256,82969.07601180316,91789.05937576633,1372572.6017036263,0.0,21594024.013716776,442867.1692997607,2252885.419056229,0.649771148075765,0.37296110697822527,1
27,106557.89963401912,1757115.0935264283,46952.118621471476,19971.63830185051,425026.82998089446,22407702.408807002,0.0,92825.3500905229,569469.0518642124,0.34305147300932987,0.25481775625340414,0
24,135146.3622788826,196299.51447146156,24119.95849520991,1567.5830639079795,565207.0351747125,0.0,0.0,26577.643738705912,47817.58934202221,0.20831157476472512,1.65454390963184,0
21,163463.18126258857,0.0,299972.4557276707,7518.7965732916755,62758.007370731306,0.0,0.0,33043.290167701234,264197.38108504226,0.6311439471111522,0.786166234180908,1
35,2816808.195070899,0.0,98625.38288704201,125893.52456460519,702682.4239617701,0.0,0.0,459344.99657701707,1489415.5007944792,0.6407597048654994,0.3048672488326319,1
60,895476.9414234448,173163.82342426616,5939.672442459276,22633.2765690678,4266.9864480878705,0.0,0.0,28941.94246329393,238511.45149748892,0.24375666000692597,0.02993027257546237,1
32,1881811.7726021186,0.0,6128.685153459933,106100.05587976168,594610.893988525,11518211.078356758,0.0,136430.15539077023,473207.15045858535,0.3057294954396034,0.3544758873816555,0
42,146996.15442597476,0.0,280405.3263050284,197676.47709607493,81984.18301275333,0.0,0.0,47613.14121118241,302951.75787843985,0.5608329870969718,0.8959923852832581,1
42,3151366.8104574126,0.0,123820.86591301327,25185.362668037164,292424.94871533714,7908856.754282385,0.0,360583.26572716725,661789.795230743,0.30977490698471566,0.13375186329637806,0
37,2065396.3147442068,0.0,10917.920440679982,74905.12437319981,104039.47476204156,0.0,0.0,263620.3196244957,1007584.2144993559,0.590922509856214,0.08825805256646223,1
49,305505.5599265327,0.0,97752.47004970069,9263.161409173843,43610.391435186924,0.0,0.0,37091.83695666826,62446.18282591819,0.24129130956155287,0.36513435165318425,0
34,2487504.8578919866,6476626.726026451,54374.745662913374,24205.029035931533,85146.0494732065,0.0,0.0,1698537.9669211777,4054864.990509241,0.6362474807625275,0.01810583126820664,1
40,366921.99160745164,2382393.4925586265,155448.95068699596,61069.938666202186,192125.59840222562,0.0,0.0,876857.4434278863,410318.41378495394,0.4340011143927623,0.1377839415511873,1
53,275808.9323066922,0.0,31980.96927623944,11603.561952682812,756451.5042202296,0.0,22527470.940861814,19315.65346552305,170732.23051006245,0.5950256052400045,2.5048525468881304,0
63,368227.98129171756,344199.4479629504,48263.80702101063,19268.121372221154,147799.43023220135,0.0,0.0,178004.19818151218,119320.96234767434,0.38120547744993094,0.27607987574496823,1
35,2888935.7235457455,0.0,18319.15316294434,41485.859040290015,17247.27790754854,0.0,0.0,230215.4921370859,998284.246262585,0.4166182895931482,0.026130565853442447,1
32,2966511.50824063,0.0,29100.776477494255,58754.962626007,7216.480535892876,0.0,0.0,96108.14068909442,870960.9880913178,0.31661838078015286,0.031126639599551365,1
60,478775.81399157265,3558527.2949047354,20967.571926034558,22071.108585636335,70667.56585574876,0.0,0.0,419578.2100358881,826033.6754538097,0.30527138276792304,0.027866836742879982,1
40,1466703.3848449683,0.0,2460.0180582353255,23644.713536140716,16029.368658508201,0.0,0.0,115512.47669812547,274539.33220910875,0.2612871294875179,0.02822470722404396,1
50,1351470.9871545094,996916.3144610254,4726.578970889227,5819.287602431082,139148.91738031854,0.0,0.0,416495.89442040684,323191.7234807054,0.31356857172026564,0.06345865262894203,1
58,1971361.7990022537,0.0,180560.06900853536,206952.66174164385,145475.72071112858,0.0,0.0,267001.9969744392,144793.39598112283,0.1745727520429111,0.22595022278146473,1
23,422041.0879559222,1563432.4215054838,162864.09695716592,47367.93532524268,1074177.482363641,0.0,0.0,400771.9028349311,454387.56130132516,0.389468923956065,0.5849641061897008,1
48,856359.1997378558,0.0,15166.319712208004,37785.98875576028,109686.41439073271,0.0,0.0,79903.78486299457,358767.46489291,0.48242078031176794,0.17885899664968372,1
46,1321966.460051799,0.0,110230.48563658535,11871.840661072298,274088.88303301734,0.0,0.0,313558.9961466764,565488.6818060993,0.6087293607706928,0.27435738430081585,1
50,31929.221340735145,0.0,136902.15770322323,33474.492419120375,512485.4118667676,0.0,0.0,43639.88236034008,51369.181520968596,0.4696284569782789,3.375377499788653,0
33,567347.3984502591,0.0,5263.581609727202,29648.005264206535,215861.4334413346,13620291.07909052,0.0,69150.05423951164,66108.86281439886,0.2245855948425686,0.41638665431222155,0
33,1428432.480618326,0.0,9271.141787479059,14957.98616962348,357782.7014326434,0.0,0.0,137764.05666044418,269912.634658453,0.28064100288138505,0.26297354054178523,0
22,349377.8360218668,1402676.6263034567,82786.25780171908,29554.308833729796,1099418.156581588,0.0,0.0,155988.89465396493,136899.57212813586,0.1570956289503357,0.649947062959837,0
57,3795678.347994739,0.0,46864.53421521103,11378.30595374234,117536.26795932856,0.0,0.0,174681.0966141427,1135413.3595782376,0.33993796247780783,0.04561044555288147,1
58,36750.700443178124,185774.44960635417,120194.56404799153,61932.54954233556,23132.54235456884,0.0,0.0,88517.52287275952,60273.23679938136,0.3676993936333709,0.5072482403788954,0
22,3806596.455952642,0.0,81574.05121354146,119726.87041702296,168801.32682095567,0.0,17730814.079065993,604759.5339673734,885100.7910911008,0.3717310631904972,0.09234322170481143,1
56,293185.2660398832,0.0,3151.2966314171686,129.6168848551896,233372.1234004802,0.0,0.0,92105.29423797004,93011.66266114877,0.6244096131526584,0.7982436277467494,1
46,60064.927955895815,1098856.841178059,115099.63191702428,40625.420752255006,260240.46952992977,0.0,0.0,234181.8533672714,716033.3338005797,0.722790675501588,0.3164083302771161,1
31,415177.13757688337,8658117.324451244,22805.307899361487,65898.02495929162,402468.1288318276,0.0,3642668.5807511797,1126140.664141515,4725082.536306159,0.638640468247298,0.05360964050383837,1
28,1851719.1933675422,0.0,37483.86895935747,118863.16889695001,685084.9046505435,24254177.82968362,0.0,378976.51010513277,967037.0433227937,0.670303031939611,0.4190257823160763,1
64,1675332.4884477824,1462456.0915098162,133328.19857870383,22191.123101877598,208043.32764134422,0.0,0.0,287613.7140642485,1713796.102447603,0.607720039719413,0.11039433596437913,1
60,281106.69889639784,0.0,147514.04412373898,118839.48165801541,46437.26203729488,0.0,0.0,108910.92427023141,78829.00373944879,0.3429282651388706,0.5713478392975435,1
63,262967.0954944401,0.0,42436.44658265445,87306.60760866455,154956.7615422517,18145193.33229935,0.0,54831.144300883025,250597.14361677718,0.7777428477955333,0.7249598488899099,1
42,1234612.1790588312,0.0,9346.179959668749,37244.62179263885,50656.771587781695,0.0,0.0,109373.7469082949,822924.0958835989,0.7276732329551846,0.07590327129527119,1
40,735170.223790705,1861476.1916138355,146825.45395126592,14849.12802780095,60379.08499151958,0.0,0.0,419918.5954346095,501029.6226983071,0.3338798802338804,0.08050317083401226,1
28,1885934.613852266,2799391.93169441,204183.89574435394,52895.081089964755,510.35045175361535,0.0,0.0,1205126.5033833412,1031876.529085109,0.45261413085679936,0.05211819912417467,1
49,29314.49467944522,0.0,333294.482982966,15093.002225722606,796546.9734442419,23431789.226908326,8382021.05830178,56366.91360283095,96116.70986408653,0.40371305387127027,3.0313090433970933,0
60,1131198.18132935,6619359.1417040145,38247.185736773805,21450.498268027233,410253.45311428094,0.0,0.0,970989.2867796078,85363.11167354784,0.13525195556985967,0.06017102854190546,0
46,1574190.428101675,3745559.5982698626,13222.034982235247,31460.67878821234,31700.184216002333,0.0,0.0,1389702.4820684623,2067453.8239928011,0.6444587580962011,0.014238762502531765,1
50,6022300.323212901,0.0,277516.2173911675,34455.33641834544,758117.9958542878,0.0,0.0,196857.6523076673,3175428.9600263964,0.532387328081024,0.16893644628818447,1
37,1362761.1680914348,2606979.292687316,51043.51844738997,10483.42898633201,612894.3225080416,0.0,0.0,220756.22968588292,679343.5756500077,0.2232795522873678,0.16729753557660346,0
40,316516.7364975533,0.0,9820.171547415532,59176.210756372086,722017.2990085726,0.0,0.0,54323.580807800456,79172.22562884631,0.34627994132022544,2.0518410162818888,0
36,137397.4882149898,0.0,69071.20626577266,240894.4027670814,30714.13564196419,0.0,0.0,11406.45614147356,122795.41257090928,0.2999835470436371,0.7615267894108153,0
63,1229041.3102287236,417290.38739301136,21136.88077769606,13977.126283381269,24979.62529874338,0.0,0.0,262330.9958009154,253042.36751758782,0.3065059165319921,0.03573924299382225,1
27,888747.1813273686,0.0,43893.71235974929,40432.37480279897,21041.53584819926,0.0,28948444.903016057,242196.47061367342,185560.81874790072,0.43959367050718245,0.10828322813865401,1
36,2752889.1566761425,0.0,38617.77281681524,30322.385844308446,1022668.3924753964,0.0,0.0,393943.20637828676,1584652.1078319093,0.70117444817858,0.38684415048041276,1
47,1556218.4325024756,0.0,436511.97605551727,18392.49234372893,324057.8903301988,0.0,0.0,545805.4935703671,766337.9787500944,0.6524428811830737,0.3873268864142005,1
43,855389.2965662805,2992816.40493068,102030.00733093565,27217.41804486912,58797.925887177786,0.0,0.0,931266.624853818,1040615.233913659,0.4957648274168406,0.04727781773584687,1
44,620191.2499136702,0.0,67688.54825540003,65973.38410350299,794197.2603813646,0.0,0.0,81003.52650322726,95740.11122724185,0.23445334905174461,1.2308205148416607,0
29,621772.2002167576,0.0,72103.73233019456,26784.91654547539,175645.91522680677,0.0,8629413.059279379,23523.764100726967,200738.43856684194,0.3111892255015243,0.3809478251807203,0
55,307891.94070285617,1743045.7411542148,92656.50517270542,35338.21275854359,461759.5127108687,0.0,0.0,201523.75330764157,940598.4635258008,0.5241657303267727,0.27066188929841156,1
40,20973.3875280079,0.0,206163.71286784805,32431.580079161322,303335.6018094663,0.0,0.0,15407.210413517334,81760.05417153935,0.3743398088992474,2.0878050693930517,0
57,1026546.9017945665,4730726.533464302,15780.334475390864,40509.92573176568,314650.8931838791,0.0,0.0,271685.51049099705,434453.05864790804,0.12146395647572641,0.06380614525203977,0
62,286540.3655793513,0.0,91537.37582931496,17208.528191017682,173800.47873464265,0.0,0.0,75136.3460205732,104063.36808218741,0.45334046371956294,0.7147874583492562,0
37,280328.09675024136,0.0,38887.77977123503,35637.085530984994,150733.3706155753,15625172.988361469,0.0,52143.59973464608,25083.564545574965,0.21763083560781502,0.6347913790081715,0
51,160760.612977115,0.0,84723.63495378419,7242.113328438161,52992.70311634442,0.0,0.0,18477.976033052953,72146.06220355244,0.358584198343333,0.5735764053256465,1
28,252266.11335380195,0.0,72925.31159358252,67620.59067757538,22023.15328008413,0.0,0.0,65505.491894031744,94997.59364380052,0.408599204083078,0.4138586276032555,1
35,38766.47366105233,287246.0519327115,3039.1354341458978,5878.653485723369,789291.3386566229,0.0,0.0,23363.75035136581,61144.23386474047,0.2523143717953743,2.3832024447627504,0
51,1345881.7419794803,0.0,87338.60120324287,76846.38048262366,827599.5820239948,0.0,0.0,41715.60871975939,374774.43014246377,0.2758088477325296,0.6567815126215197,0
50,615788.2394268779,1725897.7192671588,123516.72074463531,87303.1544766649,307578.96528183157,0.0,21491455.12999438,112929.32619382114,489126.7678816367,0.235868553249651,0.20309400688575252,0
40,989341.8795451871,0.0,28236.24708827018,962.3202022338529,147336.94242398647,0.0,0.0,126241.30730889975,508295.6644010457,0.6229859115515283,0.17332187144954625,1
59,1215882.8361227466,3929331.297411538,11302.163137853291,88845.25704010471,7623.038556975322,0.0,0.0,48707.97744209798,1844314.6100092924,0.3608945174078887,0.020545855054130077,1
32,4311609.672052528,635528.9847555325,23780.609319913172,52230.22727269997,178075.34860896197,0.0,0.0,496187.44367480883,1548629.8516415246,0.40707864476741806,0.050583032607800435,1
37,84849.3225425487,0.0,101173.62901795842,5096.624654144411,322740.1449867354,0.0,22154839.791158807,13359.528880150772,25908.189461047477,0.20546044344851624,2.2447106803246957,0
62,649372.0875049875,0.0,63260.307355125165,308778.2556513184,107125.44450519393,0.0,2834150.8917222363,237883.3635275261,586520.8918751141,0.8071224319693756,0.46911938714593204,1
50,338673.06415160175,19506.740514659683,200474.029998899,47786.25780918397,125764.5299920598,0.0,0.0,176570.28388727855,59042.932497958136,0.3885178944980618,0.6167537497732576,0
49,777147.8004511519,1568732.807446216,33545.65386835703,25612.78120827844,191781.51032384194,12027144.095283713,20755541.113360826,188888.48512073836,615234.4417663178,0.334349080480465,0.10433919640280595,1
39,3037979.8776658736,0.0,45428.44957410964,108234.4812259342,204910.20042557118,6885512.887707202,0.0,750918.6609344889,1018600.2402988739,0.554422425378317,0.11234747758333513,1
31,1544756.885903433,0.0,75088.24902656267,2125.708310902617,407445.9873341241,0.0,0.0,138575.07809954917,726341.4134729459,0.533250003800489,0.2988090987468559,1
54,1301472.2906338612,0.0,61621.73411680055,63176.03290870374,207800.9311958151,0.0,0.0,221743.3728997383,213041.81662391327,0.30484050502796556,0.23319459259528316,1
27,698454.9037111754,1140579.8351462653,79354.51188275908,7758.248038721391,559831.2231100543,0.0,0.0,124691.06331590391,835847.9904629937,0.49868380054177014,0.33587440607080077,1
64,1334447.4324474307,487930.8433682119,37409.48515324373,40203.97614667889,197784.0781998243,0.0,0.0,192321.63353407217,814773.8007132827,0.530052254713487,0.14494662748965875,1
54,39493.26402560383,1097850.7994083648,18232.6848422014,5043.082901357354,9729.661774776303,0.0,0.0,97558.80733690284,470691.6423665847,0.4896090389201092,0.028437736624844858,1
40,1058959.168663134,0.0,162615.51146695376,56838.414658226866,45737.77377398711,10779847.09964595,0.0,57732.36777147577,289159.6753961849,0.2713456027916374,0.20743802886738305,1
58,968322.566030211,0.0,4008.815507672719,31267.736644804434,379926.6309784602,0.0,14515299.372741599,131489.6929180952,174126.0870083574,0.30451947383172834,0.41371376468426907,0
44,510753.19328820275,0.0,46156.791413790095,336.1808392754692,180368.30949584977,0.0,0.0,33028.79411737752,201749.523177989,0.4213181005009158,0.4071106966126229,1
30,270045.6017187941,0.0,9145.967158104942,3703.7586026435124,185532.95723651026,0.0,0.0,2799.6406400007036,105159.2285825287,0.38161990360350784,0.7012557736777429,0
